# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5162
# Longitude (positive East, ISO 19115): 13.3777
# Altitude (m): 36.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2023-10-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-01-04T17:00:00.0/2022-01-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T18:00:00.0/2022-01-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T19:00:00.0/2022-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T20:00:00.0/2022-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T21:00:00.0/2022-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T22:00:00.0/2022-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-04T23:00:00.0/2022-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T00:00:00.0/2022-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T01:00:00.0/2022-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T02:00:00.0/2022-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T03:00:00.0/2022-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T04:00:00.0/2022-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T05:00:00.0/2022-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T06:00:00.0/2022-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T07:00:00.0/2022-01-05T08:00:00.0;31.2943;11.3693;3.6376;7.7317;69.3152;11.3693;3.6376;7.7317;69.3152;0.7000
2022-01-05T08:00:00.0/2022-01-05T09:00:00.0;170.8255;89.8397;50.2223;39.6175;397.5102;89.7858;50.1736;39.6121;397.2151;0.8417
2022-01-05T09:00:00.0/2022-01-05T10:00:00.0;282.9014;173.7182;114.3874;59.3308;566.4793;106.9810;31.0283;75.9527;171.4809;1.0000
2022-01-05T10:00:00.0/2022-01-05T11:00:00.0;346.4818;224.2764;155.5163;68.7601;631.6122;99.8391;1.1309;98.7082;4.5582;1.0000
2022-01-05T11:00:00.0/2022-01-05T12:00:00.0;357.2375;232.1301;160.9732;71.1569;634.2761;135.8508;14.7225;121.1283;57.9096;1.0000
2022-01-05T12:00:00.0/2022-01-05T13:00:00.0;314.4380;196.9296;132.2077;64.7219;590.7367;72.2699;0.0402;72.2298;0.1675;1.0000
2022-01-05T13:00:00.0/2022-01-05T14:00:00.0;221.0014;124.7283;76.3571;48.3712;478.9315;24.5919;0.0000;24.5919;0.0002;1.0000
2022-01-05T14:00:00.0/2022-01-05T15:00:00.0;83.2956;35.5657;15.8263;19.7394;200.4457;16.2761;0.0000;16.2761;0.0001;0.6583
2022-01-05T15:00:00.0/2022-01-05T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9917
2022-01-05T16:00:00.0/2022-01-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T17:00:00.0/2022-01-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T18:00:00.0/2022-01-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T19:00:00.0/2022-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T20:00:00.0/2022-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T21:00:00.0/2022-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T22:00:00.0/2022-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-05T23:00:00.0/2022-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T00:00:00.0/2022-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T01:00:00.0/2022-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T02:00:00.0/2022-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T03:00:00.0/2022-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T04:00:00.0/2022-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T05:00:00.0/2022-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T06:00:00.0/2022-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T07:00:00.0/2022-01-06T08:00:00.0;32.1013;13.2829;6.2210;7.0619;119.3038;13.2829;6.2210;7.0619;119.3038;0.6917
2022-01-06T08:00:00.0/2022-01-06T09:00:00.0;172.4503;99.7577;67.6548;32.1028;535.2736;99.7577;67.6548;32.1028;535.2736;0.8417
2022-01-06T09:00:00.0/2022-01-06T10:00:00.0;284.9612;189.1810;144.3943;44.7866;710.4415;189.1810;144.3943;44.7866;710.4415;1.0000
2022-01-06T10:00:00.0/2022-01-06T11:00:00.0;348.9806;244.2584;194.6360;49.6224;784.7748;244.2584;194.6360;49.6224;784.7748;1.0000
2022-01-06T11:00:00.0/2022-01-06T12:00:00.0;360.1497;255.5984;205.8558;49.7427;804.6724;244.0127;185.2923;58.7204;724.9140;1.0000
2022-01-06T12:00:00.0/2022-01-06T13:00:00.0;317.7101;221.4372;175.9183;45.5189;778.4885;199.7466;134.9145;64.8321;595.1346;1.0000
2022-01-06T13:00:00.0/2022-01-06T14:00:00.0;224.5556;145.3194;109.3703;35.9491;678.9460;145.3194;109.3703;35.9491;678.9460;1.0000
2022-01-06T14:00:00.0/2022-01-06T15:00:00.0;87.0351;45.3693;28.6136;16.7557;370.6572;45.3693;28.6136;16.7557;370.6572;0.6583
2022-01-06T15:00:00.0/2022-01-06T16:00:00.0;0.0708;0.0168;0.0000;0.0168;0.0000;0.0168;0.0000;0.0168;0.0000;0.9833
2022-01-06T16:00:00.0/2022-01-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T17:00:00.0/2022-01-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T18:00:00.0/2022-01-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T19:00:00.0/2022-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T20:00:00.0/2022-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T21:00:00.0/2022-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T22:00:00.0/2022-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-06T23:00:00.0/2022-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T00:00:00.0/2022-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T01:00:00.0/2022-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T02:00:00.0/2022-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T03:00:00.0/2022-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T04:00:00.0/2022-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T05:00:00.0/2022-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T06:00:00.0/2022-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T07:00:00.0/2022-01-07T08:00:00.0;33.0085;12.6985;5.0555;7.6430;95.8545;5.6758;0.0000;5.6758;0.0000;0.6917
2022-01-07T08:00:00.0/2022-01-07T09:00:00.0;174.2518;93.2066;56.6716;36.5350;443.2134;49.9039;5.4565;44.4474;34.0212;0.8417
2022-01-07T09:00:00.0/2022-01-07T10:00:00.0;287.1960;176.0729;122.1091;53.9638;595.9929;138.7368;53.1673;85.5695;246.3919;1.0000
2022-01-07T10:00:00.0/2022-01-07T11:00:00.0;351.6505;226.1553;164.2074;61.9479;657.0997;123.6777;16.8212;106.8565;70.4212;1.0000
2022-01-07T11:00:00.0/2022-01-07T12:00:00.0;363.2268;234.1575;170.4956;63.6620;660.7114;62.6596;0.0000;62.6596;0.0002;1.0000
2022-01-07T12:00:00.0/2022-01-07T13:00:00.0;321.1391;199.7043;140.9920;58.7124;616.8311;51.5936;0.0000;51.5936;0.0000;1.0000
2022-01-07T13:00:00.0/2022-01-07T14:00:00.0;228.2573;128.4539;82.7314;45.7226;503.0401;44.7115;0.6849;44.0266;5.3872;1.0000
2022-01-07T14:00:00.0/2022-01-07T15:00:00.0;90.9123;39.0540;18.6726;20.3813;227.8603;37.6195;15.5820;22.0374;200.2531;0.6583
2022-01-07T15:00:00.0/2022-01-07T16:00:00.0;0.2639;0.0589;0.0036;0.0552;0.0000;0.0589;0.0036;0.0552;0.0000;0.9667
2022-01-07T16:00:00.0/2022-01-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T17:00:00.0/2022-01-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T18:00:00.0/2022-01-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T19:00:00.0/2022-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T20:00:00.0/2022-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T21:00:00.0/2022-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T22:00:00.0/2022-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-07T23:00:00.0/2022-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T00:00:00.0/2022-01-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T01:00:00.0/2022-01-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T02:00:00.0/2022-01-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T03:00:00.0/2022-01-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T04:00:00.0/2022-01-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T05:00:00.0/2022-01-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T06:00:00.0/2022-01-08T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T07:00:00.0/2022-01-08T08:00:00.0;34.0517;12.9717;5.2797;7.6920;97.4318;6.7154;0.0000;6.7154;0.0001;0.6833
2022-01-08T08:00:00.0/2022-01-08T09:00:00.0;176.2293;95.9626;60.4855;35.4770;466.8084;51.5938;1.5413;50.0526;12.7171;0.9667
2022-01-08T09:00:00.0/2022-01-08T10:00:00.0;289.6050;182.7746;131.9275;50.8470;638.4766;117.1906;21.3631;95.8275;96.0342;1.0000
2022-01-08T10:00:00.0/2022-01-08T11:00:00.0;354.4900;235.9521;178.4462;57.5059;708.2785;213.6895;143.7184;69.9711;572.3552;1.0000
2022-01-08T11:00:00.0/2022-01-08T12:00:00.0;366.4669;246.1433;187.6132;58.5301;720.6345;154.4561;57.0962;97.3600;216.9969;1.0000
2022-01-08T12:00:00.0/2022-01-08T13:00:00.0;324.7227;212.0532;157.7350;54.3183;682.6271;109.8167;23.1080;86.7087;106.3393;1.0000
2022-01-08T13:00:00.0/2022-01-08T14:00:00.0;232.1042;138.7201;95.2732;43.4469;570.7950;58.3640;4.9363;53.4277;25.1339;1.0000
2022-01-08T14:00:00.0/2022-01-08T15:00:00.0;94.9245;44.1462;23.4561;20.6901;282.3519;11.7045;0.0000;11.7045;0.0000;0.6583
2022-01-08T15:00:00.0/2022-01-08T16:00:00.0;0.5256;0.1282;0.0102;0.1180;0.0000;0.0340;0.0000;0.0340;0.0000;0.9583
2022-01-08T16:00:00.0/2022-01-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T17:00:00.0/2022-01-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T18:00:00.0/2022-01-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T19:00:00.0/2022-01-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T20:00:00.0/2022-01-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T21:00:00.0/2022-01-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T22:00:00.0/2022-01-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-08T23:00:00.0/2022-01-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T00:00:00.0/2022-01-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T01:00:00.0/2022-01-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T02:00:00.0/2022-01-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T03:00:00.0/2022-01-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T04:00:00.0/2022-01-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T05:00:00.0/2022-01-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T06:00:00.0/2022-01-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T07:00:00.0/2022-01-09T08:00:00.0;35.2039;13.2792;5.7242;7.5550;104.8827;7.9296;0.0006;7.9290;0.0112;0.6833
2022-01-09T08:00:00.0/2022-01-09T09:00:00.0;178.3824;95.5410;62.1882;33.3529;475.0398;67.9279;3.0901;64.8378;23.5923;0.9667
2022-01-09T09:00:00.0/2022-01-09T10:00:00.0;292.1870;180.3199;132.8679;47.4521;637.5760;114.3217;5.1608;109.1609;25.9762;1.0000
2022-01-09T10:00:00.0/2022-01-09T11:00:00.0;357.4977;231.8978;177.7753;54.1225;699.6974;131.3503;14.6920;116.6583;56.4697;1.0000
2022-01-09T11:00:00.0/2022-01-09T12:00:00.0;369.8680;241.4546;185.7324;55.7222;706.8022;153.5992;9.4431;144.1561;35.7530;1.0000
2022-01-09T12:00:00.0/2022-01-09T13:00:00.0;328.4585;208.1215;156.1798;51.9417;668.2357;54.1822;1.1940;52.9883;5.4793;1.0000
2022-01-09T13:00:00.0/2022-01-09T14:00:00.0;236.0935;136.9210;95.4153;41.5057;562.3499;91.1190;1.8315;89.2875;10.3849;1.0000
2022-01-09T14:00:00.0/2022-01-09T15:00:00.0;99.0691;44.8094;24.6173;20.1921;290.2182;39.3337;10.6942;28.6395;161.2297;0.7833
2022-01-09T15:00:00.0/2022-01-09T16:00:00.0;0.9156;0.2187;0.0213;0.1974;0.0000;0.2187;0.0213;0.1974;0.0000;0.9500
2022-01-09T16:00:00.0/2022-01-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T17:00:00.0/2022-01-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T18:00:00.0/2022-01-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T19:00:00.0/2022-01-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T20:00:00.0/2022-01-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T21:00:00.0/2022-01-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T22:00:00.0/2022-01-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-09T23:00:00.0/2022-01-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T00:00:00.0/2022-01-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T01:00:00.0/2022-01-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T02:00:00.0/2022-01-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T03:00:00.0/2022-01-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T04:00:00.0/2022-01-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T05:00:00.0/2022-01-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T06:00:00.0/2022-01-10T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T07:00:00.0/2022-01-10T08:00:00.0;36.5053;13.1305;4.7374;8.3931;84.8897;4.9012;0.0000;4.9012;0.0000;0.6750
2022-01-10T08:00:00.0/2022-01-10T09:00:00.0;180.7102;92.8347;54.1803;38.6543;407.3716;22.1020;0.0000;22.1020;0.0000;0.9667
2022-01-10T09:00:00.0/2022-01-10T10:00:00.0;294.9409;176.0169;118.5830;57.4339;563.4686;23.1070;0.0000;23.1070;0.0000;1.0000
2022-01-10T10:00:00.0/2022-01-10T11:00:00.0;360.6717;227.0755;159.4879;67.5876;622.1647;41.9626;0.0000;41.9626;0.0000;1.0000
2022-01-10T11:00:00.0/2022-01-10T12:00:00.0;373.4281;236.4519;165.7474;70.7045;624.6749;65.3524;0.0005;65.3518;0.0020;1.0000
2022-01-10T12:00:00.0/2022-01-10T13:00:00.0;332.3443;203.9229;138.6936;65.2293;586.4451;63.9184;0.0029;63.9155;0.0118;1.0000
2022-01-10T13:00:00.0/2022-01-10T14:00:00.0;240.2227;134.7504;84.6055;50.1449;489.8813;24.5132;0.0000;24.5132;0.0000;1.0000
2022-01-10T14:00:00.0/2022-01-10T15:00:00.0;103.3432;45.2564;21.7361;23.5202;248.4521;6.1649;0.0000;6.1649;0.0000;0.7833
2022-01-10T15:00:00.0/2022-01-10T16:00:00.0;1.4008;0.3417;0.0271;0.3146;0.0000;0.0506;0.0000;0.0506;0.0000;0.9333
2022-01-10T16:00:00.0/2022-01-10T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T17:00:00.0/2022-01-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T18:00:00.0/2022-01-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T19:00:00.0/2022-01-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T20:00:00.0/2022-01-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T21:00:00.0/2022-01-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T22:00:00.0/2022-01-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-10T23:00:00.0/2022-01-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T00:00:00.0/2022-01-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T01:00:00.0/2022-01-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T02:00:00.0/2022-01-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T03:00:00.0/2022-01-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T04:00:00.0/2022-01-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T05:00:00.0/2022-01-11T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T06:00:00.0/2022-01-11T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-01-11T07:00:00.0/2022-01-11T08:00:00.0;37.9132;15.3339;6.6159;8.7180;116.2876;2.5203;0.0000;2.5203;0.0000;0.6750
